label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
a,0.0,0.0,0.0,-0.22653181345415724,-0.1327748036143656,-0.07730033319772914,-0.37427536770515535,-0.49920179363802497,-0.0983187510786088,-0.44503388123645177,-0.8148127102951938,-0.11255428692631694,-0.5255546617464956,-1.0,-0.09663131711632388,-0.2501393846592633,-0.7966232737968403,-0.0499628183246179,-0.33179968913063945,-0.978882797405788,-0.1682125731694943,-0.31343769425893775,-0.6627611432019764,-0.21109101642207098,-0.25169042785556855,-0.58766312244762,-0.2302676806275509,-0.10719123531202837,-0.7844655618305724,-0.0432977408302712,-0.19609557773743708,-0.9448135857508849,-0.15854151325694077,-0.1943436752731119,-0.5731853978395516,-0.14409199318835791,-0.13283140540370897,-0.5760124039407619,-0.11201230276931196,0.04558976807031396,-0.7441240129787683,-0.05701881569164362,-0.030618484668788682,-0.9159319170772774,-0.16438618484267734,-0.059920812555025696,-0.5830704488554931,-0.08841213714851201,-0.0033789286074142836,-0.5698478744321238,-0.017663205796351424,0.1931266266820174,-0.6939430028790929,-0.07978061204413181,0.11829818020842453,-0.8197734056382651,-0.13511447037557933,0.07571843803287859,-0.6059439587225395,-0.08735726810071598,0.1221616377518518,-0.5708512898105217,-0.04075968328475164
a,0.0,0.0,0.0,-0.22282243901842932,-0.13634768703837216,-0.07695483572111553,-0.36638585670967483,-0.5034326955137325,-0.09864829547711941,-0.4345806485963721,-0.8129071838934985,-0.11394321548708734,-0.506153692062489,-1.0,-0.09814040667105417,-0.23713846609070294,-0.7987687815207467,-0.05109580126847018,-0.3243794700761299,-0.986590426246908,-0.17287355092718637,-0.3052806688464607,-0.6703008447429198,-0.219384068426056,-0.23795850739390087,-0.5983512761920058,-0.24117798078681485,-0.09592912119852594,-0.7881453406466412,-0.04706789116926221,-0.19407571438297455,-0.9454573246839851,-0.16372950667899708,-0.19115974526785107,-0.5717066984150815,-0.15032047845630897,-0.1252220308744023,-0.5766991744597504,-0.11990841315675603,0.05330770358758251,-0.7500493159485159,-0.06390705091278436,-0.029788142176570297,-0.9207648729045086,-0.17191589957959533,-0.05850508085197011,-0.5844474518929469,-0.0962161640963776,0.0016800154319640665,-0.572626462676119,-0.0264920407991962,0.1980495760574125,-0.699833024053963,-0.09022501963687167,0.1167751472059242,-0.8224348723982564,-0.14679936610235836,0.0782201132259264,-0.6053142080556947,-0.09999951973463071,0.12997894689065126,-0.5696258272423045,-0.05420798744119471
a,0.0,0.0,0.0,-0.22873125304950176,-0.13161007021086446,-0.07879058877662767,-0.37331490589351046,-0.5020088293774165,-0.10122770300542652,-0.4410842002094087,-0.8119192548261834,-0.11679673224094042,-0.5080720127023335,-1.0,-0.10098199287032368,-0.23697361675803277,-0.8004387454422219,-0.05343546503398489,-0.32610585693556093,-0.9910529354677576,-0.17421196661931565,-0.31069475101245375,-0.6702582018130597,-0.2192904248787254,-0.24517846496407536,-0.5986636387390547,-0.23994251759298513,-0.09469853450009827,-0.7894873905802401,-0.04914473881151271,-0.19876249154123857,-0.9470474697981064,-0.167003849533323,-0.19756997981053467,-0.5717876640059097,-0.15331856609932673,-0.13097296291641797,-0.5726519424335005,-0.12173985086419367,0.056165191585546226,-0.7504071744515709,-0.06573617144652176,-0.030877117916911802,-0.9228220801591445,-0.1744095792552369,-0.0634014179547445,-0.5845188724305572,-0.09718382851589165,-0.0013973704367121675,-0.5720580381229693,-0.025558009928721096,0.20420814563277442,-0.6977301589749496,-0.09189792976202976,0.1145808758218274,-0.8221058621855438,-0.1457905145112452,0.07313160492960265,-0.6030233120019968,-0.09641282615088374,0.1271408035558134,-0.5688555485810992,-0.048847123572474976
a,0.0,0.0,0.0,-0.2220195942083394,-0.11646118273423035,-0.07768140700244182,-0.36519095074358165,-0.49049171096302996,-0.09637747413596229,-0.4311733701355767,-0.8136553671834339,-0.10738889102588832,-0.5098353924387601,-1.0,-0.08858649795574507,-0.2460518288781004,-0.7859893731389128,-0.05217524728383393,-0.322575147393838,-0.9922095637483682,-0.16181863845129552,-0.305713377643917,-0.6875226103427386,-0.19609299842928243,-0.25176979258210114,-0.6132850694948081,-0.20917309503517137,-0.10659496770560481,-0.7813183109647364,-0.043370848478982524,-0.19323524141873502,-0.9514911094425911,-0.15083311813611588,-0.19112800013651526,-0.5869764425825278,-0.13040346029885916,-0.1341185805824083,-0.584778333319113,-0.09441113421718889,0.04333826779178007,-0.7476216479100364,-0.05470893216178074,-0.029770355707618407,-0.9269322244311152,-0.15562937708426566,-0.0582973558697303,-0.6010242911870857,-0.07952420992770824,-0.005255411550898868,-0.5823560403743931,-0.009381509968822798,0.19051240155968704,-0.704267168929123,-0.07496981898848314,0.1128034265334505,-0.8354583500422345,-0.1277601299233568,0.0738065578526147,-0.6204472155149612,-0.08198741746079186,0.12073773708864108,-0.5813404946972347,-0.037231230545781153
a,0.0,0.0,0.0,-0.2204476839763947,-0.13055921638797063,-0.07193480753217842,-0.3544623114939019,-0.5008217648864529,-0.08991321490364014,-0.41613968793234934,-0.8166994723274904,-0.10247281208197737,-0.5060697820390391,-1.0,-0.08768976544530777,-0.24410220930182486,-0.7904018681489261,-0.04014983372099999,-0.32074360135821384,-0.9858562113429596,-0.1489469998471029,-0.29833787158075575,-0.6913521831058262,-0.1907749222798797,-0.24103558575175543,-0.6183207124327337,-0.2100069248086394,-0.10955627977039387,-0.7861070572532772,-0.034463424481881486,-0.19509467367167832,-0.9505180656013422,-0.13873386694716383,-0.18568154401163575,-0.6024062588238479,-0.12620100404133347,-0.13216060700076016,-0.5947941425132042,-0.09698503874390585,0.03357742604167286,-0.7501159083224124,-0.04860347726143585,-0.04181742609088648,-0.9261121098513564,-0.14274150869417346,-0.06185167466763891,-0.612680011622616,-0.07382555883751836,-0.011810653066756837,-0.5936735074278728,-0.010150938560308303,0.17309721186400884,-0.7029581895458383,-0.07163284866615038,0.10000022556241425,-0.8348459685537286,-0.1156942555214843,0.06191872822169258,-0.6304834479224574,-0.07010360598580452,0.1032924115267315,-0.5924390658517165,-0.02739929988140891
a,0.0,0.0,0.0,-0.2275028423896573,-0.13902487868254623,-0.05021523139823027,-0.3574185689756079,-0.5021152257045352,-0.060027667695795636,-0.4133398453897251,-0.8145417471225119,-0.07085270373400082,-0.49616004016887943,-1.0,-0.05645509053503274,-0.24091793387877516,-0.7899230899398505,-0.007299697072312261,-0.3183776755526471,-0.9854644813920105,-0.11310879062036741,-0.29799289646989363,-0.6987074018235437,-0.15738182521412164,-0.23681749515148443,-0.6198676108073394,-0.1772228060983268,-0.10851725172541443,-0.7821339193109046,-0.01384040738148141,-0.1946527698899498,-0.9541301148777946,-0.11604357494898142,-0.18762341756173007,-0.6163465851866775,-0.10650822817945893,-0.12921658087005494,-0.5912349884485244,-0.07770465552167015,0.0324146811932826,-0.7460091397907441,-0.03994487204216998,-0.04560562678761138,-0.9285200354077948,-0.13526778927680225,-0.07027679296810789,-0.6190319013830629,-0.07090273090060421,-0.01731426252221176,-0.5852681118500109,-0.007443310220736654,0.17257218198268132,-0.6976137835212252,-0.07317508045854597,0.0987407011956833,-0.8432212345177824,-0.1146856101251723,0.056996350271902876,-0.6432251449767383,-0.06777650541769528,0.098189608680977,-0.59541837325109,-0.02314104787535222
a,0.0,0.0,0.0,-0.22398165893135824,-0.14305351760920212,-0.05752480369949875,-0.35147614763001334,-0.5039605516713719,-0.06927887421804102,-0.4066062055703191,-0.8145483603548325,-0.07856064004128446,-0.4823587024138488,-1.0,-0.06127184446184801,-0.2341659916151071,-0.7852128971578262,-0.0207935700580987,-0.3085705781979826,-0.9731334961431107,-0.12372916470700561,-0.292193413709572,-0.6864089719012093,-0.1621274006719386,-0.234026545748461,-0.6164567851876793,-0.17832096309718828,-0.10052282730830504,-0.7781076368590412,-0.021485085188274255,-0.19003082660698903,-0.9457704095073574,-0.1222181730535235,-0.18578256193056075,-0.6086631666651217,-0.11005656725512714,-0.12768187842652834,-0.5942054511073785,-0.08081180243073074,0.0416352066225922,-0.7428023156984648,-0.040973789761590336,-0.03997102635845841,-0.9242331499007184,-0.13641032846100795,-0.06712180441954686,-0.6142057162439085,-0.07177463377788248,-0.013168514100130107,-0.5875102553513971,-0.009143349612274615,0.18078284451028337,-0.6981581084880868,-0.06765322472075881,0.09849204097017245,-0.8371012124813121,-0.11120445393258466,0.057008141585299155,-0.634970292249232,-0.06665370485709879,0.10229166672896378,-0.590965602322915,-0.024195684143157887
a,0.0,0.0,0.0,-0.22451221518792516,-0.1542907145440495,-0.06611645080111807,-0.350256422237238,-0.5159076841843826,-0.08267243499435435,-0.4124995400172001,-0.8187541429785969,-0.0948395879309397,-0.4930429042877817,-1.0,-0.0793684299303824,-0.22118940973703624,-0.7965249665628852,-0.030927396867671035,-0.30679855079598833,-0.9698801758593205,-0.13919164964153025,-0.29232014722658195,-0.6811310994596619,-0.18225112835041796,-0.22879669803039124,-0.6182283137035569,-0.2019959464373728,-0.08697329713364789,-0.787983775316225,-0.029184726336380123,-0.19122981502725456,-0.9455611985682828,-0.13408526401741908,-0.18693550584922652,-0.6053185141497728,-0.12294234989327496,-0.1216744998269863,-0.5992767215414031,-0.09489108845750094,0.05445474415982274,-0.7517575855049117,-0.04719509279452459,-0.040123334548924576,-0.9282426832152852,-0.145632424061052,-0.06912987497792834,-0.6156512067993429,-0.08171799575174023,-0.009023383570306779,-0.5963982068341361,-0.019994083557167554,0.19239784546563243,-0.70428575625534,-0.07355007992052098,0.09918201772570667,-0.8387045119625107,-0.11942458443005699,0.05793627501065606,-0.6384823966713188,-0.0767897751276456,0.10788313759707392,-0.5976234907174719,-0.035796885083037036
a,0.0,0.0,0.0,-0.2259292148798035,-0.15506052829315647,-0.06348634138356708,-0.3513204835881294,-0.5175757170828947,-0.07872710458005132,-0.41537691383736763,-0.8188271686500388,-0.0901597384022015,-0.4959153685871147,-1.0,-0.07394747229211225,-0.22855906313899493,-0.7956871565538537,-0.029106550090127893,-0.31005863109676896,-0.9719630772176381,-0.13512283157523627,-0.2954047958930809,-0.6848381349936253,-0.17531665723560272,-0.23468603518863018,-0.6200039788770492,-0.19286351748776778,-0.09523098179040493,-0.7876458360652795,-0.028192514651197424,-0.19369672081695619,-0.9492334179800368,-0.13131715783617381,-0.18953465586951676,-0.611598875343976,-0.11902070756291272,-0.12768445809738874,-0.6010413887976163,-0.08978166405902784,0.04630415672986167,-0.7529465379531519,-0.046609084255867565,-0.04484762845465501,-0.9288606699970233,-0.14264643683672779,-0.07346722237983716,-0.6176034894452558,-0.07862576911334848,-0.015110757876356644,-0.5949841218872641,-0.016935279564382615,0.18513904380304858,-0.7064212992579245,-0.07306191661301317,0.09425610705273409,-0.8422874853347467,-0.1163292814446264,0.053480295832998855,-0.6430712941970721,-0.07271802172118327,0.10245757983556966,-0.6008848264676098,-0.03118290813122401
a,0.0,0.0,0.0,-0.22026986984454036,-0.15279028055620292,-0.06966132731401799,-0.34692659983439733,-0.5184750584043348,-0.08082652944958202,-0.40489500027070036,-0.8225027307749851,-0.08849168603180246,-0.4862549213620246,-1.0,-0.06766099461451812,-0.23238938784650376,-0.7899822036330514,-0.009313333940016209,-0.30663600152057935,-0.983396073078624,-0.1143594359915855,-0.2899368928525203,-0.7004168591808859,-0.16228973995803495,-0.23555260426379296,-0.6411553065327666,-0.1855428541282005,-0.10718008017776574,-0.7828213538550742,-0.0041016493200038626,-0.2055472620548507,-0.94282371350857,-0.1101074873854596,-0.1928711103314595,-0.615253258155601,-0.10683498417926102,-0.13426098505054723,-0.6129948989957695,-0.08238086144157394,0.02614596979527095,-0.7530717701418063,-0.0204344509965367,-0.05836959974571629,-0.9343119815093205,-0.12037016086898927,-0.07954147430607074,-0.6305242525225103,-0.060394460109145925,-0.03165467402531854,-0.6075888474548051,0.001523445290961608,0.15602316108574332,-0.7169031915283782,-0.04582471253094408,0.07984749186880094,-0.8538711803836727,-0.09399279803791738,0.04221742227648735,-0.6516643028087444,-0.05187934435514058,0.08253916568784385,-0.6074466084735235,-0.008854807124232766
a,0.0,0.0,0.0,-0.22757379097660468,-0.15123549146981133,-0.07076682340568534,-0.3536744182770626,-0.5084986901201083,-0.08605167178174436,-0.4080982379104997,-0.8155401908283855,-0.09807912873462361,-0.4845689878391144,-1.0,-0.08122500208717366,-0.23510360723930573,-0.7866588578958598,-0.013889478010983568,-0.3022447216208097,-0.9766563468158537,-0.11815309554552168,-0.2899029639254549,-0.6945096561150765,-0.16206632858499573,-0.2376111656683811,-0.6345656667964107,-0.18204231485397593,-0.10753193899102712,-0.7775367997454291,-0.00918668712212483,-0.19958468869210882,-0.9365768883013508,-0.11264960443999791,-0.1914458352608261,-0.6101016630353665,-0.10450484503071115,-0.13031986776869853,-0.6071646678619812,-0.07709424735356286,0.026778462387552868,-0.747702097676219,-0.02607381174036388,-0.05446627419995886,-0.9297459094193673,-0.1245043818455211,-0.07881993521667921,-0.6274548203687619,-0.06171468934472899,-0.026658728771371692,-0.6029121680559125,0.001768804253777782,0.15864978044435063,-0.7111457812535308,-0.0521677859504864,0.08076599776595071,-0.849716019056818,-0.09674424931488558,0.039976354567235854,-0.6531586148581396,-0.05248938662850734,0.08107315753295144,-0.6076107342752052,-0.008657661893645406
a,0.0,0.0,0.0,-0.23507226610788443,-0.16570399672512534,-0.07441311708351435,-0.3656523201757408,-0.518345782990917,-0.0919576412438211,-0.4276379358562298,-0.8162798356077771,-0.10398954416688991,-0.49231387322830494,-1.0,-0.0864779321422635,-0.2257563014992279,-0.805054878468915,-0.026193130392758984,-0.30309704653321284,-0.9770576386046116,-0.12722950169079283,-0.2930090748073782,-0.6903989024306217,-0.1650552666050503,-0.23544727573390833,-0.6326806551370543,-0.18088376834989378,-0.09706598791376704,-0.7950419897295391,-0.01788293645877527,-0.19464063519598584,-0.9458387205291678,-0.11941932586893306,-0.1932331078479453,-0.6088170325906771,-0.10806465805795168,-0.12944043416407608,-0.6027613516153482,-0.07962049836930796,0.03903220968925168,-0.7579866613706647,-0.02957663663143574,-0.04293895682272309,-0.9373788640886486,-0.1274528761086717,-0.07522079059040965,-0.6261649515456355,-0.06142376675906668,-0.020696762008211505,-0.5984537565811605,0.00345007762726416,0.17170881176360916,-0.7110365910500269,-0.05030002536169226,0.09422438565702172,-0.849190198073174,-0.09392099547744773,0.046632512858341406,-0.6520236942045257,-0.047636586875024804,0.08947581740141938,-0.6069783606982616,-0.0027525383492250366
a,0.0,0.0,0.0,-0.23018954651808698,-0.15149888519988974,-0.06310818868950681,-0.3610684174993807,-0.517000037583059,-0.07080383040253084,-0.41545671189161437,-0.8213108538103614,-0.0767509313614498,-0.49322058677977526,-1.0,-0.05416517926639103,-0.24976835258497657,-0.7961113143307352,0.0036760367702559954,-0.3272014571994875,-0.987222743771887,-0.10150051332370658,-0.3029587115661569,-0.7054173913539681,-0.14843666265792563,-0.24476193493329598,-0.6415695787371974,-0.1692709224497391,-0.12016720722649421,-0.7869287498005245,0.00461801752930392,-0.21612689063939802,-0.9521868716274862,-0.0994525809527488,-0.20021479406943263,-0.62202540418022,-0.09455688943725227,-0.13861714413221207,-0.6100393598916348,-0.06713614320495394,0.017940499524111895,-0.7543915607732823,-0.01655117199141271,-0.06608321755061956,-0.9337370331067396,-0.11514855033691987,-0.0848727793774081,-0.6325466930154738,-0.05474695419817581,-0.031290159515489434,-0.607800511483789,0.008880295454131703,0.15462988852785978,-0.7148378507448825,-0.0462694840122656,0.07564702384477842,-0.8554425680681343,-0.09119414030928746,0.037479951602464895,-0.6577590225413743,-0.04706350914706777,0.0799295248773287,-0.6155833530267251,-0.0019965232320324393
a,0.0,0.0,0.0,-0.22899664605371747,-0.14788813989082264,-0.06224951658128848,-0.36422878743803644,-0.5147542521924615,-0.06934559965998496,-0.4214158681021484,-0.8206418577039766,-0.07534568040953837,-0.49892763605311985,-1.0,-0.052809344345207405,-0.25292982592174257,-0.7952376037088492,0.005318114410785226,-0.3336110261910065,-0.9858872499171515,-0.09941519614434202,-0.30829912795421127,-0.7037384326882095,-0.14496163602741075,-0.25077067670101283,-0.6353554634851507,-0.16446827107251938,-0.12372866372083077,-0.7883734471762104,0.005156619162414909,-0.22123234190002958,-0.9478994991552164,-0.09725864597269367,-0.2039103526854042,-0.616815958679935,-0.09055561196256219,-0.1419048696178694,-0.6036682521894983,-0.06236012124480978,0.01427375530860405,-0.7558120664032963,-0.01744321148576941,-0.07041953714454763,-0.9314054521505803,-0.11585752145490678,-0.08742702289978313,-0.6284182125555431,-0.0549099254456633,-0.03300310799351435,-0.6005571966125686,0.008762602982130543,0.15102527238775196,-0.7137303379776262,-0.04861215171332017,0.07277080609785068,-0.8529157009234094,-0.09511674554800534,0.03661120546983152,-0.6558292040760991,-0.05174843843893319,0.07990600455654666,-0.6131798087593757,-0.007006668164251359
a,0.0,0.0,0.0,-0.23243025247190524,-0.12873940916008253,-0.06415992397363793,-0.36977055324727676,-0.49123548476154916,-0.07276935181672806,-0.42311215656539664,-0.8084226733088423,-0.08098513113705899,-0.49791459199399535,-1.0,-0.06202474648607286,-0.25490556111823276,-0.7960717840857116,0.008557894277582608,-0.3299253555980985,-0.9878034175732275,-0.0950852797731813,-0.3062130745196068,-0.7147723476177579,-0.13623772894535857,-0.2510843527368758,-0.6516192695345907,-0.15164342941310358,-0.12174081031011133,-0.7939037333078975,0.007363403900202775,-0.20941638087510284,-0.9510586584393882,-0.09392770810890495,-0.19279767991875324,-0.6211896066919191,-0.08289558424405957,-0.13429102926561345,-0.6097213483150594,-0.049806911621942916,0.022841031869288847,-0.7661192434978369,-0.017472587213256736,-0.06404255805616949,-0.9345333271959786,-0.12025663888065145,-0.07297341642398432,-0.6253635450999383,-0.05817500847020646,-0.018523060355008367,-0.5957497341179075,0.008160833781764252,0.16680584830815995,-0.72940903216501,-0.05085010349932179,0.07661654751032733,-0.863836338908086,-0.1055064841961459,0.051412969808545754,-0.6565701809368054,-0.06385015836787748,0.10191923610480896,-0.6110277185166041,-0.017760220633993656
a,0.0,0.0,0.0,-0.23076986722154258,-0.16527517962978427,-0.057618762233603515,-0.3593953179074857,-0.529021307742543,-0.06199586124962752,-0.41305354662754723,-0.8260626452017845,-0.06568148396877856,-0.4886411171816163,-1.0,-0.042948093566517895,-0.2373536629621491,-0.7926392484392191,0.015617165363596294,-0.3180894148596577,-0.9651135695866023,-0.08177913537982145,-0.2984999455463243,-0.6970809366340086,-0.12967026526088155,-0.24112914987999026,-0.6475386746167751,-0.1530819905611368,-0.10839725707407123,-0.7852543294520498,0.017492072583095406,-0.20832263822093877,-0.9235177921131836,-0.07669152894020288,-0.19472711396673284,-0.6035506875209493,-0.07179508761298016,-0.12771041727678514,-0.6077170671673583,-0.047560938034120655,0.026360581850031883,-0.7515464459067192,-0.002177020423951055,-0.062860515081744,-0.9132057475373662,-0.09107892845585379,-0.07775677024666552,-0.6223287393416069,-0.03431616676553473,-0.019016839847314202,-0.6015682273769991,0.023260775388306332,0.15797530843293098,-0.7103573392587142,-0.030216952264617097,0.07449070419955213,-0.8360092921445473,-0.0727904546249819,0.04370975382705436,-0.6453764981014332,-0.03380063067968033,0.09368552867592135,-0.6047005644325523,0.006475324626358947
a,0.0,0.0,0.0,-0.23502925472737385,-0.12702255263795537,-0.06565110491962792,-0.3787087559552048,-0.4943511090475278,-0.07417319375635038,-0.4329942056156512,-0.8133513143846155,-0.08040709466711582,-0.5091755781582344,-1.0,-0.05806154870933243,-0.25952375733943733,-0.7934287687865003,-0.0050719852249983995,-0.3380561536838514,-0.9910801084317186,-0.10968066522858498,-0.3102292917345106,-0.7030154049276659,-0.14986304001411985,-0.2507290072623476,-0.6332391758922745,-0.16551106689439093,-0.1252865300789543,-0.7882631219539687,-0.004521888426565183,-0.21327645169432388,-0.9566603402373931,-0.108749754946954,-0.1955230252768642,-0.613117555331174,-0.09705483944877118,-0.13474173230366496,-0.5923006369287793,-0.06329976548651381,0.017052775469601274,-0.757281462202068,-0.026454796982475805,-0.0655755554125816,-0.9347767396005552,-0.1279761820624386,-0.07907871622000379,-0.6182244189935089,-0.06352187522055229,-0.022472543360920687,-0.5861603206935041,0.003666065242903515,0.15902483770744424,-0.7164427132250921,-0.0568180940183799,0.07782386723972515,-0.8530611638885895,-0.10874098039727904,0.04879164729532271,-0.6448639013056833,-0.06621687399489289,0.0984189852267389,-0.6010209485240222,-0.020802372537787384
a,0.0,0.0,0.0,-0.23479296779552605,-0.1345046242329309,-0.0600595389632649,-0.3788280643420618,-0.5003401050032142,-0.06684245068791413,-0.43330351577081916,-0.8158464727952655,-0.07295579794883106,-0.5099377647513829,-1.0,-0.05113492419381974,-0.2611591650238887,-0.7921834399745551,-1.6543228227931424e-05,-0.343342152060731,-0.9945446615164335,-0.10817702161580071,-0.3154533409378663,-0.7058997095474148,-0.1531439571627642,-0.25188519003147364,-0.6323777753607709,-0.17152563331149606,-0.12759767561605304,-0.7848232523559038,-0.0023735907943409295,-0.22125615596081596,-0.9562391868653286,-0.10867257916053283,-0.20380529945158382,-0.6162451584122033,-0.09979697719777597,-0.1412422484631502,-0.5917134091356231,-0.06843771287909421,0.01338747294801892,-0.7527563670137214,-0.027101145911952083,-0.07127090405463614,-0.9337250692186242,-0.12942134445333195,-0.08808764776590733,-0.6207339619626725,-0.06589789729403979,-0.03129468177811495,-0.5848032467700067,0.0008443501954135892,0.15423041313041322,-0.7105638632634272,-0.059940617706235204,0.07238507057040726,-0.8550453695956672,-0.1110280435728351,0.0386495466254182,-0.649473311775105,-0.0678127329022553,0.08617787757806673,-0.6012488025019838,-0.022076299114869483
a,0.0,0.0,0.0,-0.24074483762910945,-0.12805894360601527,-0.05797305504178343,-0.3821690734990234,-0.4939912367443462,-0.06866594869012091,-0.44113490561009294,-0.8165286213461482,-0.0781564015529964,-0.5273646456491491,-1.0,-0.06020814107426687,-0.2556134783160769,-0.7825529469847934,-0.0151399470906652,-0.3361074450629564,-0.9869758165672083,-0.12072392823923163,-0.3174733333154976,-0.6981913308759777,-0.15702310424788993,-0.2535909035998661,-0.6270133910169118,-0.17126335609836674,-0.11953791123679373,-0.7767091301714517,-0.019288134992445614,-0.2108676141706178,-0.9490586116551588,-0.12484311320829929,-0.20381885484980614,-0.6061970059391009,-0.10939502482746419,-0.13888284645492743,-0.5923357424637586,-0.0743833031344037,0.022976226515197196,-0.7454921670505127,-0.044222828793505184,-0.06603414216428254,-0.9207854743408985,-0.14449688568675387,-0.08624260236300442,-0.6055117013191393,-0.07833561874372902,-0.022137808790955955,-0.5847632293117752,-0.012032677321890685,0.1647853031176421,-0.7012690277503095,-0.07646425350785355,0.07366263215008871,-0.8351561475837456,-0.12299567189496752,0.03819328183327424,-0.6305368445899934,-0.0787565511572587,0.0900372966235062,-0.590649234547667,-0.034906287412733675
a,0.0,0.0,0.0,-0.23259302161382106,-0.12257087898184066,-0.06142915808804491,-0.37461079809870323,-0.49341378580463185,-0.07007988857687553,-0.42870444961221377,-0.8143109616071572,-0.07762632633036082,-0.5065012249255157,-1.0,-0.057385209399761425,-0.25634843097392557,-0.7867989659571543,-0.005854944144793112,-0.34116408854105423,-0.9923690335034364,-0.11482449329753489,-0.31119043218658715,-0.7042286602996043,-0.15781754436488202,-0.24723166631557283,-0.6280260898889719,-0.17452218787779336,-0.12275256625705944,-0.7793193045858978,-0.008186776910513529,-0.2158738557360641,-0.9490256161898705,-0.11437558693885372,-0.19674703064953303,-0.6076635894562029,-0.10381457246574631,-0.1354732998941268,-0.5855748580341054,-0.07125406782732065,0.01766182002401704,-0.7451310081332309,-0.032702463140071567,-0.06601102458198553,-0.9227438452678489,-0.13639440661150776,-0.08090695865292209,-0.6096457976288397,-0.07218369474360409,-0.024424826031910544,-0.5783156438901144,-0.004785020979963287,0.15676381855376323,-0.69987755287024,-0.06503413644051076,0.07561097645504507,-0.8407136555045743,-0.11700824817394564,0.04368307158084988,-0.6345258512225485,-0.07298622257885168,0.08928395328900904,-0.588052668718589,-0.02666203941203642
a,0.0,0.0,0.0,-0.2419331061021722,-0.13354130084588217,-0.05106742695699602,-0.3853028967685729,-0.49901128307780074,-0.059478510282056044,-0.4488952517930018,-0.8175298926611181,-0.06851291696977223,-0.5374915403001967,-1.0,-0.051795702380750666,-0.261358054166253,-0.7808034057194028,-0.008983510822102825,-0.3491655799441244,-0.9960475084137274,-0.11782171261947975,-0.32422848725846015,-0.7073510516888045,-0.15966199834270905,-0.25683829392946095,-0.6276528539005841,-0.17652940779279938,-0.1260871573001566,-0.7734353184085857,-0.016349749066722995,-0.22357730086530422,-0.9550386648700576,-0.12459794378408921,-0.20881302624859796,-0.6113125001485064,-0.11479867744190173,-0.14334530647951793,-0.589320121652317,-0.08311418966193874,0.01820797033632285,-0.7412324141294627,-0.04381292122092957,-0.07522120739686915,-0.9257820244124906,-0.14719501454555878,-0.08988093350249805,-0.6068288979936087,-0.08459158306093997,-0.026468129181875875,-0.5786580330809258,-0.01952256102754788,0.16221548625853421,-0.6968714064677717,-0.07761190457447183,0.06899933128210256,-0.8445696294633407,-0.1271814129082382,0.03547748348427955,-0.6334650072930851,-0.0825356668084297,0.08640397234753867,-0.5847644099512413,-0.03708465439763298
a,0.0,0.0,0.0,-0.23783340588604632,-0.12482875046047041,-0.05515859515476373,-0.38330703598786736,-0.4931292546381224,-0.06422652427651365,-0.44187907876580085,-0.8170738812505953,-0.07291808404758729,-0.5279489785356225,-1.0,-0.054962701538458975,-0.25635976008226175,-0.7758009602577105,-0.013241971134767688,-0.34563761231810775,-0.9908465816928741,-0.11998570104116126,-0.31959828179198246,-0.7009840999025032,-0.15870549051501945,-0.2504593340838596,-0.6200374822397363,-0.1739972918793961,-0.12198256296952228,-0.7705909041417854,-0.01877630959864873,-0.2178799291510878,-0.9501792193190348,-0.12513850180659067,-0.2034810220077481,-0.6056375420724815,-0.11227967836711274,-0.13655873701669718,-0.581475112697744,-0.07889581897323746,0.01971381518664986,-0.7401915928794901,-0.04487673057655462,-0.07054954186422388,-0.9246355336673857,-0.14651260594242588,-0.08753100879537222,-0.607750075978909,-0.08180173461567813,-0.024661586530525133,-0.5768046049726879,-0.015945962883799073,0.16195728280827137,-0.6968597519213728,-0.07804377439164417,0.07213089487349486,-0.8420564283115493,-0.1277528529053872,0.037279767048975045,-0.6342638743892505,-0.08411063991197108,0.08694363139723303,-0.5868460106372538,-0.03972363927314909
